GHCN ID,Station Name,State,County,Latitude,Longitude,13/03/2017,14/03/2017,15/03/2017,16/03/2017
US1MDCC0016,ELKTON 4.8 NW,MD,CECIL,-75.89,39.65,0.0,1.9,1.9,0.1
US1MDCC0010,ELKTON 7.0 NNW,MD,CECIL,-75.87,39.7,0.0,0.0,0.0,0.0
US1MDHW0013,ELLICOTT CITY 1.3 WSW,MD,HOWARD,-76.86,39.27,0.0,0.0,0.0,0.0
USC00182906,EMMITSBURG 2 SE,MD,FREDERICK,-77.29,39.68,0.0,6.0,0.0,0.0
US1MDPG0049,FORT WASHINGTON 1.6 WSW,MD,PRINCE GEORGE'S,-77.03,38.73,0.0,0.0,0.0,0.0
USC00183415,FROSTBURG 2,MD,ALLEGANY,-78.94,39.66,0.0,7.6,0.5,1.5
US1MDMG0063,GAITHERSBURG 3.1 NE,MD,MONTGOMERY,-77.18,39.18,0.0,3.0,0.0,0.0
US1MDKN0005,GALENA 0.3 S,MD,KENT,-75.88,39.34,0.0,0.0,0.0,0.0
US1MDMG0054,GERMANTOWN 4.6 NNE,MD,MONTGOMERY,-77.23,39.24,0.0,3.0,0.0,0.0
US1MDMG0017,GLENMONT 1 NNE,MD,MONTGOMERY,-77.04,39.07,2.3,1.3,0.0,0.0
US1MDPG0040,GREENBELT 1.0 N,MD,PRINCE GEORGE'S,-76.89,39.01,0.0,1.5,0.0,0.0
US1MDPG0075,GREENBELT 1.6 WNW,MD,PRINCE GEORGE'S,-76.91,39.0,0.0,2.0,0.0,0.0
US1MDPG0047,GREENBELT 2.2 E,MD,PRINCE GEORGE'S,-76.84,39.0,0.0,0.0,0.0,0.0
US1MDCL0009,GREENSBORO 1.4 ENE,MD,CAROLINE,-75.78,38.99,0.0,0.0,0.0,0.0
US1MDWH0003,HAGERSTOWN 1.0 ENE,MD,WASHINGTON,-77.7,39.64,0.0,7.2,0.2,0.0
US1MDBC0001,HAMILTON 0.3 NE,MD,BALTIMORE (CITY),-76.55,39.36,0.0,2.9,0.0,0.0
US1MDHR0004,HAVRE DE GRACE 4.0 WNW,MD,HARFORD,-76.17,39.57,0.0,0.0,0.0,0.0
US1MDCV0017,HUNTINGTOWN 2.9 NNW,MD,CALVERT,-76.64,38.65,0.0,0.0,0.0,0.0
US1MDPG0079,HYATTSVILLE 0.7 N,MD,PRINCE GEORGE'S,-76.95,38.97,0.0,0.0,0.0,0.0
US1MDBL0013,JACKSONVILLE 1.5 NE,MD,BALTIMORE,-76.54,39.54,0.0,3.0,0.0,0.0
US1MDHW0007,JESSUP 3.0 W,MD,HOWARD,-76.83,39.15,0.0,2.9,0.0,0.0
US1MDBL0028,KINGSVILLE 1.2 E,MD,BALTIMORE,-76.39,39.45,0.0,3.4,0.4,0.0
US1MDHR0006,KINGSVILLE 2.5 NNE,MD,HARFORD,-76.39,39.48,0.0,4.0,0.0,0.0
US1MDPG0072,LAUREL 2.5 WNW,MD,PRINCE GEORGE'S,-76.9,39.11,0.0,2.6,0.2,0.0
US1MDAA0003,LAUREL 2.7 E,MD,ANNE ARUNDEL,-76.81,39.1,0.0,3.2,0.3,0.0
US1MDSM0003,LEONARDTOWN 0.6 NE,MD,ST. MARY'S,-76.63,38.31,0.0,0.0,0.0,0.0
US1MDBL0009,LONG GREEN 0.6 SW,MD,BALTIMORE,-76.53,39.47,0.0,4.0,0.5,0.0
US1MDCV0001,MARLTON 6.0 E,MD,CALVERT,-76.68,38.74,0.0,0.6,0.0,0.0
US1MDHW0023,MARRIOTTSVILLE 0.6 SE,MD,HOWARD,-76.89,39.34,0.0,4.0,0.0,0.0
US1MDGR0004,MC HENRY 4.8 SSE,MD,GARRETT,-79.32,39.49,0.0,5.0,3.0,1.0
USC00185865,MECHANICSVILLE 5 NE,MD,ST. MARY'S,-76.7,38.46,0.0,0.5,0.0,0.0
US1MDFR0020,MIDDLETOWN 1.8 NNE,MD,FREDERICK,-77.53,39.46,0.0,0.0,0.0,0.0
USC00185934,MILLERS 4 NE,MD,CARROLL,-76.8,39.72,0.0,6.8,0.2,0.0
US1MDQA0010,MILLINGTON 3.6 WSW,MD,QUEEN ANNE'S,-75.91,39.24,0.0,0.0,0.0,0.0
US1MDCR0003,MOUNT AIRY 0.2 SE,MD,CARROLL,-77.16,39.37,0.0,5.0,0.0,0.0
US1MDBC0003,MOUNT WASHINGTON 0.5 N,MD,BALTIMORE (CITY),-76.66,39.37,0.0,3.7,0.4,0.0
US1MDGR0009,MOUNTAIN LAKE PARK 0.4 E,MD,GARRETT,-79.37,39.4,0.0,5.5,7.3,2.0
US1MDFR0012,NEW MARKET 2.6 NNW,MD,FREDERICK,-77.29,39.42,0.0,6.0,0.1,0.0
US1MDFR0004,NEW MARKET 4.8 WSW,MD,FREDERICK,-77.36,39.35,0.0,0.0,0.0,0.0
US1MDMG0005,NORBECK 1.1 ESE,MD,MONTGOMERY,-77.06,39.1,0.0,3.3,0.5,0.0
US1MDHR0023,NORRISVILLE 0.6 WSW,MD,HARFORD,-76.54,39.7,0.0,6.4,2.9,0.0
US1MDHW0021,NORTH LAUREL 1.5 ESE,MD,HOWARD,-76.84,39.13,0.0,3.2,0.3,0.0
USC00186620,OAKLAND 1 SE,MD,GARRETT,-79.4,39.41,0.0,5.5,4.5,0.0
USW00093786,OCEAN CITY MUNICIPAL AP,MD,WORCESTER,-75.12,38.31,0.0,0.0,0.0,0.0
US1MDWR0021,OCEAN PINES 0.9 SSW,MD,WORCESTER,-75.16,38.37,0.0,0.0,0.0,0.0
US1MDWR0017,OCEAN PINES 1.5 SE,MD,WORCESTER,-75.13,38.37,0.0,0.0,0.0,0.0
US1MDMG0010,OLNEY 0.6 SE,MD,MONTGOMERY,-77.07,39.14,0.0,0.0,0.0,0.0
US1MDMG0078,OLNEY 1.4 ENE,MD,MONTGOMERY,-77.06,39.16,0.0,2.4,0.0,0.0
USC00186800,OXON HILL,MD,PRINCE GEORGE'S,-76.99,38.79,0.0,2.0,0.2,0.0
US1MDWC0009,PARSONSBURG 1.6 WNW,MD,WICOMICO,-75.5,38.39,0.0,0.0,0.0,0.0
US1MDAA0039,PASADENA 2.6 ESE,MD,ANNE ARUNDEL,-76.51,39.09,0.0,2.0,0.3,0.0
US1MDBL0038,PIKESVILLE 1.8 SW,MD,BALTIMORE,-76.72,39.37,0.0,0.0,0.0,0.0
US1MDMG0065,POOLESVILLE 0.4 SE,MD,MONTGOMERY,-77.4,39.14,0.0,4.0,0.0,0.0
US1MDCH0011,PORT TOBACCO VILLAGE 1.0 S,MD,CHARLES,-77.02,38.5,0.0,0.0,0.0,0.0
US1MDMG0003,POTOMAC 0.9 NNW,MD,MONTGOMERY,-77.21,39.04,0.0,3.5,0.0,0.0
US1MDCV0007,PRINCE FREDERICK 1.4 W,MD,CALVERT,-76.62,38.55,0.0,0.2,0.0,0.0
US1MDSS0004,PRINCESS ANNE 4.4 WSW,MD,SOMERSET,-75.77,38.18,0.0,0.0,0.0,0.0
US1MDBL0035,REISTERSTOWN 1.2 NW,MD,BALTIMORE,-76.83,39.47,0.0,5.9,0.0,0.0
US1MDSM0001,RIDGE 1.0 N,MD,ST. MARY'S,-76.37,38.12,0.0,0.0,0.0,0.0
US1MDMG0074,ROCKVILLE 0.6 SE,MD,MONTGOMERY,-77.15,39.07,0.0,0.0,0.0,0.0
US1MDMG0055,ROSSMOOR 1.3 ESE,MD,MONTGOMERY,-77.05,39.1,0.0,0.0,0.0,0.0
US1MDWC0016,SALISBURY 2.1 SSE,MD,WICOMICO,-75.57,38.34,0.0,0.0,0.0,0.0
US1MDWC0002,SALISBURY 2.5 WSW,MD,WICOMICO,-75.63,38.36,0.0,0.0,0.0,0.0
US1MDWC0017,SALISBURY 5.5 SW,MD,WICOMICO,-75.67,38.32,0.0,0.0,0.0,0.0
USW00093720,SALISBURY WICOMICO REGIONAL AP,MD,WICOMICO,-75.51,38.34,0.0,0.0,0.0,0.0
USC00188065,SAVAGE RIVER DAM,MD,GARRETT,-79.14,39.51,0.0,7.0,0.0,0.0
US1MDAA0063,SEVERN 1.0 SSE,MD,ANNE ARUNDEL,-76.68,39.12,0.0,0.0,0.0,0.0
US1MDAA0051,SEVERN 1.5 SSW,MD,ANNE ARUNDEL,-76.7,39.11,0.0,1.9,0.0,0.0
US1MDAA0004,SEVERN 2.0 W,MD,ANNE ARUNDEL,-76.73,39.13,0.0,2.0,0.0,0.0
USC00188207,SHARPSBURG 5 S,MD,WASHINGTON,-77.72,39.4,0.0,7.0,0.5,0.0
US1MDMG0071,SILVER SPRING 5.6 N,MD,MONTGOMERY,-77.04,39.07,0.0,0.0,0.0,0.0
US1MDMG0106,SILVER SPRING 6.4 NNE,MD,MONTGOMERY,-77.01,39.08,0.0,2.3,1.1,0.0
USC00188315,SINES DEEP CREEK,MD,GARRETT,-79.41,39.52,0.0,4.0,4.0,1.0
USC00188371,SMITHSBURG 2NW,MD,WASHINGTON,-77.58,39.66,0.0,6.5,0.0,0.0
US1MDTB0004,ST. MICHAELS 0.7 SE,MD,TALBOT,-76.21,38.78,0.0,0.0,0.0,0.0
USC00188557,STEVENSVILLE 2SW,MD,QUEEN ANNE'S,-76.34,38.97,0.0,1.2,0.0,0.0
US1MDQA0008,STEVENSVILLE 3.0 N,MD,QUEEN ANNE'S,-76.3,39.04,0.0,0.0,0.0,0.0
USC00188657,SUDLERSVILLE 1S,MD,QUEEN ANNE'S,-75.85,39.16,0.0,0.0,0.0,0.0
US1MDPG0043,SUITLAND 2.1 SE,MD,PRINCE GEORGE'S,-76.91,38.82,0.0,1.5,0.0,0.0
US1MDHW0002,SYKESVILLE 1.7 SSE,MD,HOWARD,-76.97,39.35,0.0,4.5,0.9,0.0
US1MDMG0042,TAKOMA PARK 0.6 NNW,MD,MONTGOMERY,-77.01,38.99,0.0,3.5,0.0,0.0
US1MDCR0006,TANEYTOWN 3.2 NE,MD,CARROLL,-77.12,39.68,0.0,6.5,0.0,0.0
US1MDCR0005,TANEYTOWN 3.7 NE,MD,CARROLL,-77.12,39.69,0.0,7.5,0.0,0.0
US1MDFR0010,THURMONT 0.8 SSE,MD,FREDERICK,-77.4,39.61,0.0,7.9,0.0,0.0
US1MDBL0016,TOWSON 0.8 SW,MD,BALTIMORE,-76.62,39.4,0.0,4.2,0.4,0.0
US1MDTB0009,TRAPPE 3.5 NE,MD,TALBOT,-76.02,38.7,0.0,0.0,0.0,0.0
US1MDFR0021,URBANA 1.6 W,MD,FREDERICK,-77.38,39.33,0.0,4.8,0.0,0.0
US1MDDR0009,VIENNA 5.0 WNW,MD,DORCHESTER,-75.91,38.51,0.0,0.0,0.0,0.0
US1MDCH0035,WALDORF 3.3 S,MD,CHARLES,-76.91,38.59,0.0,1.0,0.2,0.0
US1MDFR0014,WALKERSVILLE 1.0 E,MD,FREDERICK,-77.34,39.49,0.0,8.0,0.0,0.0
US1MDBL0025,WHITE MARSH 2.3 ESE,MD,BALTIMORE,-76.42,39.37,0.0,3.8,0.0,0.0
US1MDMG0024,WHITE OAK 1.2 N,MD,MONTGOMERY,-76.99,39.06,0.0,2.5,0.0,0.0
USC00189570,WILLIAMSPORT,MD,WASHINGTON,-77.85,39.61,0.0,0.0,0.0,0.0
US1MDWH0001,WILLIAMSPORT 2.8 ENE,MD,WASHINGTON,-77.77,39.61,0.0,8.2,0.0,0.0
US1MDKN0004,WORTON 3.9 NW,MD,KENT,-76.13,39.32,0.0,0.0,0.0,0.0
US1MEPS0009,ABBOT 4.6 WNW,ME,PISCATAQUIS,-69.55,45.22,0.0,0.0,13.2,0.0
US1MEYK0048,ACTON 2.7 NW,ME,YORK,-70.94,43.57,0.0,0.0,13.8,0.0
USC00170217,ANDOVER 2,ME,OXFORD,-70.79,44.65,0.0,0.0,17.0,0.0
US1MEKB0016,AUGUSTA 1.5 WSW,ME,KENNEBEC,-69.76,44.32,0.0,0.0,16.0,0.0
USW00014605,AUGUSTA STATE AP,ME,KENNEBEC,-69.8,44.32,0.0,0.0,0.0,0.0
USW00014606,BANGOR INTL AP,ME,PENOBSCOT,-68.82,44.8,0.0,14.2,0.3,0.0
USC00170409,BATH,ME,SAGADAHOC,-69.86,43.93,0.0,0.0,14.0,0.0
US1MEWL0003,BELMONT 2.7 SSE,ME,WALDO,-69.14,44.38,0.0,0.0,14.0,0.5
US1MEOX0019,BETHEL 2.4 WNW,ME,OXFORD,-70.83,44.42,0.0,0.0,14.5,0.0
USC00170583,BETHEL 6 SSE,ME,OXFORD,-70.76,44.32,0.0,0.0,13.0,0.0
US1MEYK0028,BIDDEFORD 1.5 NNE,ME,YORK,-70.43,43.49,0.0,0.0,10.0,0.0
USC00170814,BRASSUA DAM,ME,SOMERSET,-69.81,45.66,0.0,0.0,17.0,0.5
USC00170833,BRIDGEWATER,ME,AROOSTOOK,-67.84,46.43,0.0,2.0,8.0,1.0
USC00170844,BRIDGTON 3 NW,ME,CUMBERLAND,-70.75,44.07,0.0,0.0,12.8,0.0
US1MEHN0008,BROOKLIN 2.5 NW,ME,HANCOCK,-68.62,44.28,0.0,0.0,7.0,0.0
USC00171131,CAPE NEDDICK,ME,YORK,-70.64,43.24,0.0,0.0,11.0,0.0
USW00014607,CARIBOU MUNICIPAL AP,ME,AROOSTOOK,-68.02,46.87,0.0,11.7,2.4,0.0
US1MEWS0004,COOPER 0.5 SE,ME,WASHINGTON,-67.44,44.95,0.0,0.0,7.5,0.0
USC00171628,CORINNA,ME,PENOBSCOT,-69.24,44.92,0.0,0.3,13.0,0.0
US1MECM0056,CUMBERLAND CENTER 3.7 W,ME,CUMBERLAND,-70.33,43.8,0.0,0.0,14.0,0.1
US1MEHN0028,DEDHAM 6.1 ESE,ME,HANCOCK,-68.54,44.67,0.0,0.0,10.0,0.0
USC00171975,DOVER-FOXCROFT WWTP,ME,PISCATAQUIS,-69.18,45.19,0.0,0.0,14.0,1.0
US1MELN0008,DRESDEN 2.3 SW,ME,LINCOLN,-69.76,44.07,0.0,0.0,0.0,0.0
USC00172048,DURHAM,ME,ANDROSCOGGIN,-70.1,44.0,0.0,0.0,15.0,0.0
USC00172440,EAST SANGERVILLE,ME,PISCATAQUIS,-69.28,45.14,0.0,0.0,14.0,1.0
US1MEHN0002,EAST SURRY,ME,HANCOCK,-68.46,44.49,0.0,0.0,12.9,0.1
US1MEWS0031,EASTPORT 1.4 ESE,ME,WASHINGTON,-66.99,44.91,0.0,0.0,8.7,0.5
US1MEHN0020,ELLSWORTH 4.5 N,ME,HANCOCK,-68.5,44.65,0.0,0.0,0.0,0.0
US1MEHN0007,ELLSWORTH 7.4 NW,ME,HANCOCK,-68.49,44.64,0.0,0.0,0.0,0.0
US1MEHN0017,ELLSWORTH 8.2 NNW,ME,HANCOCK,-68.5,44.65,0.0,0.0,9.0,0.3
US1MEPN0026,ETNA 3.2 WSW,ME,PENOBSCOT,-69.17,44.8,0.0,0.0,0.0,0.0
USC00172700,EUSTIS,ME,FRANKLIN,-70.48,45.22,0.0,0.0,18.0,0.2
USC00172765,FARMINGTON,ME,FRANKLIN,-70.16,44.69,0.0,18.2,0.0,0.0
USC00172878,FORT KENT,ME,AROOSTOOK,-68.61,47.24,0.0,0.0,12.0,1.0
US1MECM0057,FREEPORT 0.3 S,ME,CUMBERLAND,-70.1,43.85,0.0,0.0,13.0,0.0
US1MECM0013,FREEPORT 2.0 SSW,ME,CUMBERLAND,-70.12,43.83,0.0,0.0,13.0,0.0
US1MECM0015,FREEPORT 2.6 WNW,ME,CUMBERLAND,-70.15,43.87,0.0,0.0,15.0,0.0
USC00173261,GRAND LAKE STREAM,ME,WASHINGTON,-67.77,45.18,0.0,0.0,9.1,0.0
USC00173295,GRAY,ME,CUMBERLAND,-70.25,43.89,0.0,0.0,0.0,0.0
US1MEAN0016,GREENE 4.5 NNW,ME,ANDROSCOGGIN,-70.18,44.25,0.0,0.0,15.0,0.0
USC00173567,HARMONY,ME,SOMERSET,-69.55,44.95,0.0,0.0,14.0,0.0
US1MESM0017,HARMONY 3.0 SSE,ME,SOMERSET,-69.56,44.93,0.0,0.0,16.0,0.0
US1MECM0110,HARRISON 0.3 NW,ME,CUMBERLAND,-70.68,44.11,0.0,0.0,21.0,0.0
USC00173570,HARTFORD,ME,OXFORD,-70.32,44.37,0.0,0.0,0.0,0.0
US1MEOX0002,HARTFORD 1.4 N,ME,OXFORD,-70.35,44.39,0.0,0.0,17.0,0.0
USC00173862,HOLLIS,ME,YORK,-70.68,43.65,0.0,0.0,17.0,0.0
USC00174086,JACKMAN,ME,SOMERSET,-70.25,45.63,0.0,0.0,13.0,2.2
US1MEYK0005,KENNEBUNK 1.8 WNW,ME,YORK,-70.58,43.39,0.0,0.0,18.0,0.0
US1MEYK0031,KENNEBUNK 4.0 ESE,ME,YORK,-70.48,43.35,0.0,0.0,13.5,0.0
USC00174193,KENNEBUNKPORT,ME,YORK,-70.47,43.36,0.0,0.0,12.0,0.0
USC00174324,KINGFIELD,ME,FRANKLIN,-70.18,44.96,0.0,0.0,14.0,0.0
US1MEYK0002,KITTERY POINT 0.8 WSW,ME,YORK,-70.71,43.08,0.0,0.0,7.5,0.0
US1MEPN0010,LINCOLN 4.3 NE,ME,PENOBSCOT,-68.44,45.41,0.0,0.0,0.0,0.0
USC00174683,LINCOLN SANITARY DISTRICT/WTP,ME,PENOBSCOT,-68.51,44.38,0.0,0.0,14.5,0.0
USC00174745,LIVERMORE FALLS 1 E,ME,ANDROSCOGGIN,-70.16,44.47,0.0,0.0,18.0,0.0
US1MECM0081,LONG ISLAND 0.5 E,ME,CUMBERLAND,-70.16,43.68,0.0,0.0,0.0,0.0
US1MEAR0023,MADAWASKA 2.5 E,ME,AROOSTOOK,-68.28,47.35,0.0,0.0,8.5,1.5
US1MEHN0004,MARIAVILLE 1.4 ESE,ME,HANCOCK,-68.39,44.72,0.0,0.0,8.0,0.0
USC00175305,MILLINOCKET WASTEWATER,ME,PENOBSCOT,-68.67,45.64,0.0,0.0,12.0,0.5
USC00175460,MOOSEHEAD,ME,SOMERSET,-69.72,45.59,0.0,0.0,19.0,0.5
US1MECM0003,NEW GLOUCESTER 3.0 SE,ME,CUMBERLAND,-70.26,43.92,0.0,0.0,0.0,0.0
USC00175736,NEW SHARON,ME,FRANKLIN,-70.0,44.64,0.0,0.0,15.0,0.0
US1MEFR0004,NEW SHARON 2.0 NW,ME,FRANKLIN,-70.03,44.67,0.0,0.0,15.5,0.0
US1MEAR0018,NEW SWEDEN 4.9 NNW,ME,AROOSTOOK,-68.14,47.01,0.1,0.0,6.3,2.3
US1MELN0001,NEWCASTLE 2.1 SW,ME,LINCOLN,-69.57,44.03,0.0,0.0,12.0,0.0
US1MESM0035,NORRIDGEWOCK 2.2 ESE,ME,SOMERSET,-69.75,44.7,0.0,0.0,12.5,0.0
US1MEKX0008,NORTH HAVEN 1.4 N,ME,KNOX,-68.88,44.15,0.0,0.0,0.0,0.0
US1MESM0010,NORTH NEW PORTLAND 0.3 WSW,ME,SOMERSET,-70.03,44.92,0.0,0.0,13.0,0.0
US1MEYK0057,NORTH WATERBORO 1.2 NE,ME,YORK,-70.71,43.63,0.0,0.0,21.0,0.0
US1MEPN0030,OLD TOWN 4.1 ESE,ME,PENOBSCOT,-68.66,44.94,0.0,0.0,9.1,0.0
US1MESM0003,PALMYRA 3.5 NW,ME,SOMERSET,-69.42,44.87,0.0,0.0,12.5,0.1
US1MEYK0046,PARSONSFIELD 3.9 NE,ME,YORK,-70.87,43.77,0.0,0.0,0.0,0.0
US1MEYK0025,PARSONSFIELD 4.2 NE,ME,YORK,-70.87,43.77,0.0,0.0,14.5,0.0
US1MEWS0025,PEMBROKE 4.8 SSE,ME,WASHINGTON,-67.14,44.89,0.0,0.0,0.0,0.0
US1MEWS0010,PEMBROKE 5.4 SSE,ME,WASHINGTON,-67.13,44.91,0.0,0.0,5.0,0.5
USC00176705,PHILLIPS,ME,FRANKLIN,-70.33,44.82,0.0,0.0,17.0,0.0
US1MESG0006,PHIPPSBURG 4.8 S,ME,SAGADAHOC,-69.8,43.75,0.0,0.0,11.0,0.0
USC00176856,POLAND,ME,ANDROSCOGGIN,-70.36,44.01,0.0,0.0,16.6,0.0
US1MECM0018,PORTLAND 5.5 WNW,ME,CUMBERLAND,-70.31,43.7,0.0,0.0,15.6,0.0
USW00014764,PORTLAND INTL JETPORT,ME,CUMBERLAND,-70.3,43.65,0.0,16.3,0.1,0.0
US1MECM0086,POWNAL 4.1 S,ME,CUMBERLAND,-70.17,43.85,0.0,0.0,14.0,0.0
US1MEAR0015,PRESQUE ISLE 1.3 WSW,ME,AROOSTOOK,-68.01,46.68,0.0,0.0,11.0,0.7
USC00177037,RANGELEY,ME,FRANKLIN,-70.67,44.99,0.0,0.0,0.0,1.6
USC00177238,ROBBINSTON,ME,WASHINGTON,-67.12,45.09,0.0,11.5,0.0,0.2
US1MEKX0001,ROCKPORT 0.1 SW,ME,KNOX,-69.08,44.18,0.0,0.0,10.0,0.0
US1MEKX0005,ROCKPORT 2.8 SW,ME,KNOX,-69.11,44.15,0.0,0.0,11.0,0.0
USC00177336,RUMFORD 6SW,ME,OXFORD,-70.66,44.49,0.0,0.0,17.0,0.0
US1MEYK0051,SACO 2.5 NNW,ME,YORK,-70.45,43.54,0.0,0.0,0.0,0.0
US1MEWL0012,SEARSMONT 3.5 WNW,ME,WALDO,-69.26,44.38,0.0,0.0,0.0,0.0
US1MECM0098,SEBAGO 2.4 ESE,ME,CUMBERLAND,-70.63,43.88,0.0,0.0,13.0,0.0
US1MEKB0025,SIDNEY 2.6 NNW,ME,KENNEBEC,-69.74,44.45,0.0,0.0,0.0,0.0
US1MESM0004,SOLON 3.9 ESE,ME,SOMERSET,-69.78,44.95,0.0,0.0,0.0,0.0
US1MEYK0014,SOUTH ELIOT 3.1 NE,ME,YORK,-70.75,43.16,0.0,0.0,0.0,0.0
US1MEHN0003,SOUTHWEST HARBOR 2.6 SE,ME,HANCOCK,-68.29,44.25,0.0,0.0,7.5,0.0
US1MEWL0024,SWANVILLE 2.7 S,ME,WALDO,-69.01,44.48,0.0,0.0,12.0,0.0
US1MEFR0002,TEMPLE 1.8 W,ME,FRANKLIN,-70.26,44.68,0.0,0.0,16.8,0.1
USC00176881,TENANTS HARBOR,ME,KNOX,-69.22,43.99,0.0,6.5,0.0,0.0
USC00178792,TOPSFIELD 2,ME,WASHINGTON,-67.72,45.44,0.0,0.0,11.0,0.2
USC00178817,TURNER,ME,ANDROSCOGGIN,-70.26,44.28,0.0,0.0,14.0,0.0
US1MEKX0010,UNION 2.1 NNE,ME,KNOX,-69.27,44.24,0.0,0.0,12.0,0.0
US1MEKX0006,UNION 3.0 NW,ME,KNOX,-69.32,44.24,0.0,0.0,11.5,0.0
US1MEKX0012,UNION 3.0 W,ME,KNOX,-69.34,44.21,0.0,0.0,9.5,1.0
US1MEWL0022,UNITY 4.6 SSW,ME,WALDO,-69.35,44.55,0.0,0.0,13.5,0.1
USC00178965,VAN BUREN 2,ME,AROOSTOOK,-67.94,47.17,0.0,0.0,10.0,1.5
USC00179151,WATERVILLE TREATMENT PLT,ME,KENNEBEC,-69.65,44.53,0.0,0.0,15.0,0.0
US1MEKB0010,WAYNE 3.2 SSE,ME,KENNEBEC,-70.06,44.3,0.0,0.0,15.5,0.0
US1MEYK0022,WELLS 2.1 NE,ME,YORK,-70.56,43.35,0.0,0.3,8.1,0.0
US1MEYK0018,WELLS 3.5 SW,ME,YORK,-70.64,43.3,0.0,0.0,0.0,0.0
US1MECM0060,WEST FALMOUTH 0.1 NNW,ME,CUMBERLAND,-70.3,43.75,0.0,0.0,0.0,0.0
USC00179593,WEST ROCKPORT 1 NNW,ME,KNOX,-69.15,44.19,0.0,0.0,0.0,0.0
US1MELN0021,WESTPORT ISLAND 2.2 SSW,ME,LINCOLN,-69.71,43.89,0.0,0.0,14.0,0.0
USC00179720,WINDHAM 2NW,ME,CUMBERLAND,-70.47,43.86,0.0,0.0,14.0,0.0
US1MEKB0006,WINSLOW 1.2 SSE,ME,KENNEBEC,-69.6,44.54,0.0,0.0,14.0,0.0
US1MEWL0008,WINTERPORT 2.9 N,ME,WALDO,-68.85,44.69,0.0,0.0,11.8,0.1
US1MEKB0041,WINTHROP 1.8 WSW,ME,KENNEBEC,-70.0,44.3,0.0,0.0,17.0,0.0
US1MEAN0032,WINTHROP 9.4 W,ME,ANDROSCOGGIN,-70.16,44.3,0.0,0.0,17.0,0.0
USC00179891,WOODLAND,ME,WASHINGTON,-67.4,45.16,0.0,0.0,10.0,0.0
US1NHHL0025,AMHERST 3.7 NNE,NH,HILLSBOROUGH,-71.61,42.91,0.0,0.0,13.5,0.0
US1NHRC0060,AUBURN 1.8 E,NH,ROCKINGHAM,-71.31,43.01,0.0,0.7,17.8,0.0
USC00270493,BATH 3,NH,GRAFTON,-71.97,44.15,0.0,0.0,11.4,0.0
US1NHBK0002,BELMONT 1.7 SW,NH,BELKNAP,-71.51,43.44,0.0,0.2,13.2,0.0
USC00270690,BERLIN,NH,COOS,-71.19,44.45,0.0,0.0,19.0,0.1
US1NHCS0006,BERLIN 3.9 ESE,NH,COOS,-71.18,44.48,0.0,0.0,20.0,1.5
US1NHMR0033,BOSCAWEN 2.2 SE,NH,MERRIMACK,-71.6,43.29,0.0,0.2,13.5,0.0
US1NHMR0043,BOSCAWEN 2.2 SSE,NH,MERRIMACK,-71.61,43.28,0.0,0.0,12.0,0.0
US1NHMR0004,BOW 1.6 NW,NH,MERRIMACK,-71.56,43.15,0.0,0.8,14.5,0.0
USC00270913,BRADFORD 2,NH,MERRIMACK,-72.0,43.26,0.0,0.0,14.0,0.0
US1NHGR0001,BRISTOL 0.4 SSE,NH,GRAFTON,-71.74,43.59,0.0,0.0,16.6,0.0
US1NHHL0019,BROOKLINE 2.1 SW,NH,HILLSBOROUGH,-71.7,42.71,0.0,0.0,16.0,0.0
US1NHBK0012,CENTER HARBOR 3.7 SW,NH,BELKNAP,-71.53,43.68,0.0,0.0,0.0,0.0
US1NHCR0026,CENTER SANDWICH 4.9 E,NH,CARROLL,-71.34,43.81,0.0,0.0,16.0,0.0
US1NHMR0025,CHICHESTER 2.7 SSW,NH,MERRIMACK,-71.41,43.21,0.0,0.0,15.0,0.0
US1NHSL0013,CLAREMONT 1.5 NW,NH,SULLIVAN,-72.36,43.39,0.0,0.0,0.0,0.0
USC00271647,COLEBROOK  3SW,NH,COOS,-71.54,44.86,0.0,0.0,12.0,2.0
US1NHMR0009,CONCORD 3.8 SSE,NH,MERRIMACK,-71.52,43.18,0.0,0.0,11.5,0.0
USW00014745,CONCORD MUNICIPAL AP,NH,MERRIMACK,-71.3,43.12,0.0,15.6,0.0,0.0
US1NHMR0006,DANBURY 2.2 ESE,NH,MERRIMACK,-71.82,43.52,0.0,1.1,14.3,0.0
US1NHRC0018,DEERFIELD 3.2 WSW,NH,ROCKINGHAM,-71.28,43.13,0.0,0.4,14.8,0.0
US1NHGR0032,DORCHESTER 3.8 NNE,NH,GRAFTON,-71.92,43.81,0.0,0.0,10.0,0.5
US1NHST0019,DOVER 0.8 E,NH,STRAFFORD,-70.87,43.19,0.0,0.0,14.5,0.0
US1NHST0014,DOVER 2.5 N,NH,STRAFFORD,-70.89,43.23,0.0,0.0,0.0,0.0
US1NHCH0013,DUBLIN 3.3 SE,NH,CHESHIRE,-72.01,42.88,0.0,0.0,0.0,0.0
US1NHMR0015,DUNBARTON 0.3 N,NH,MERRIMACK,-71.62,43.11,0.0,0.4,13.0,0.0
US1NHMR0047,DUNBARTON 3.8 SE,NH,MERRIMACK,-71.54,43.09,0.0,0.2,12.8,0.0
USC00272302,EAST MILFORD,NH,HILLSBOROUGH,-71.63,42.83,0.0,0.7,12.2,0.0
